account_id,year_month_run,year_month_won,year_month_upgraded,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved
927772,201606,201603,201609,0,3,Team,Professional,1,3,0,1,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,391
927862,201606,201602,201609,0,4,Essential,Team,1,2,0,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,1424
927883,201606,201602,201609,0,4,Team,Professional,1,1,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
927888,201605,201603,201608,0,2,Team,Professional,1,1,0,7,1,8,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,215
928272,201606,201603,201609,0,3,Team,Professional,1,6,0,6,6,790,4,1,2,6,1,0,NULL,0,1,0,0,0,0,1,1,133
928693,201604,201602,201607,0,2,Team,Professional,1,1,0,7,1,5,4,2,1,0,1,0,NULL,0,1,0,0,0,1,1,1,NULL
928987,201608,201603,201611,0,5,Essential,Team,1,2,0,6,1,43,4,1,1,0,0,0,NULL,0,1,0,1,0,0,1,0,285
929340,201608,201603,201611,0,5,Team,Professional,1,2,0,4,2,17,33,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,246
929511,201606,201604,201609,0,2,Essential,Professional,2,5,0,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,0
929591,201604,201603,201607,0,1,Team,Professional,1,6,0,8,1,36,4,3,4,0,0,0,NULL,0,1,0,1,0,0,1,1,27
929710,201607,201603,201610,0,4,Essential,Team,1,4,0,6,1,6,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
929958,201603,201602,201606,0,1,Essential,Team,1,1,0,6,1,14,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,0,2
930810,201607,201602,201610,0,5,Essential,Professional,2,1,0,8,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,105
931726,201605,201603,201608,0,2,Essential,Team,1,3,0,8,2,107,2,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,45
931866,201607,201604,201610,0,3,Professional,Enterprise,1,10,0,13,2,1893,3,2,103,19,0,0,1,1,0,0,1,0,NULL,NULL,1,148
931888,201603,201602,201606,0,1,Essential,Team,1,4,0,6,1,138,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,85
931990,201608,201603,201611,0,5,Essential,Professional,2,1,0,6,1,0,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
932050,201604,201603,201607,0,1,Professional,Enterprise,1,2,0,17,5,2883,62,2,7,9,0,0,1,0,1,1,1,0,1,1,6,6240
932099,201608,201604,201611,0,4,Professional,Enterprise,1,3,0,7,2,4,4,1,1,1,1,0,1,0,1,1,0,0,1,1,1,NULL
932142,201606,201603,201609,0,3,Professional,Enterprise,1,3,0,12,1,2,4,4,1,0,0,0,NULL,0,0,0,0,0,1,1,1,2
932333,201606,201604,201609,0,2,Essential,Team,1,1,0,6,1,4,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,NULL
932590,201608,201604,201611,0,4,Essential,Professional,2,2,0,7,1,51,4,1,1,1,1,0,NULL,0,1,0,0,0,0,1,2,2096
933016,201606,201602,201609,0,4,Essential,Professional,2,2,0,6,1,6,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,98
933416,201606,201604,201609,0,2,Professional,Enterprise,1,3,0,8,1,1819,13,6,1,1,0,0,1,0,0,1,0,0,0,1,4,324
933832,201606,201602,201609,0,4,Professional,Enterprise,1,19,0,12,1,31490,4,16,1,0,1,0,1,1,1,0,1,0,0,1,3,305820
934869,201605,201603,201608,0,2,Essential,Team,1,4,0,8,1,1625,10,1,1,1,1,0,NULL,0,1,0,1,0,0,1,1,2352
936250,201607,201602,201610,0,5,Essential,Team,1,1,0,6,1,75,4,1,1,0,1,0,NULL,0,1,0,1,0,1,1,1,59
936605,201607,201603,201610,0,4,Team,Professional,1,2,0,4,1,1303,14,1,2,10,1,0,NULL,1,0,0,0,0,1,1,2,1390
936683,201604,201602,201607,0,2,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,4
936979,201607,201603,201610,0,4,Team,Professional,1,7,0,5,2,55,9,2,32,1,1,0,NULL,0,0,0,1,0,0,1,1,383
937057,201604,201603,201606,0,1,Team,Professional,1,3,0,6,2,4,4,5,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,1260
939518,201604,201603,201607,0,1,Team,Professional,1,2,0,19,3,1447,9,1,18,9,1,0,NULL,0,1,0,0,0,0,1,7,3283
939707,201605,201603,201608,0,2,Essential,Team,1,2,0,6,1,8,4,1,2,0,0,0,NULL,1,1,0,1,0,0,1,0,0
940566,201605,201602,201608,0,3,Team,Professional,1,2,0,4,1,3,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,1,672
940650,201608,201603,201611,0,5,Team,Professional,1,5,0,5,1,176,4,2,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,466
940756,201608,201604,201611,0,4,Essential,Team,1,1,0,6,1,464,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
941039,201608,201603,201611,0,5,Team,Professional,1,2,0,8,2,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,2,0
941350,201603,201602,201606,0,1,Professional,Enterprise,1,1,0,12,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,127
942353,201605,201603,201608,0,2,Essential,Team,1,1,0,6,1,16,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
942408,201608,201603,201611,0,5,Team,Professional,1,1,0,6,1,8,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,3,12
943422,201607,201602,201609,0,5,Team,Professional,1,3,0,3,1,1593,8,1,287,12,0,0,NULL,0,1,0,0,0,0,1,2,192
943639,201604,201603,201607,0,1,Essential,Professional,2,1,0,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,NULL
943811,201607,201604,201609,0,3,Team,Professional,1,1,0,6,2,74,5,3,4,0,1,0,NULL,0,0,0,0,0,1,1,0,12
944787,201609,201608,201611,0,1,Team,Professional,1,1,0,0,1,0,4,1,2,0,0,0,NULL,0,0,0,0,0,0,1,0,0
944933,201606,201603,201609,0,3,Essential,Team,1,6,0,6,1,37,4,1,1,1,0,0,NULL,0,1,0,0,0,0,1,1,601
944940,201604,201603,201607,0,1,Essential,Team,1,1,0,6,1,2,36,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,450
945333,201608,201604,201611,0,4,Essential,Team,1,2,0,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
946002,201606,201603,201609,0,3,Team,Professional,1,8,0,8,1,120,4,3,5,3,1,0,NULL,0,1,0,1,0,1,1,4,84
946256,201605,201603,201608,0,2,Essential,Team,1,3,0,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,21
946949,201606,201603,201609,0,3,Team,Professional,1,18,0,7,1,3047,8,2,1,3,0,0,NULL,0,1,0,0,0,NULL,NULL,3,2463
947314,201608,201604,201611,0,4,Essential,Team,1,4,0,6,1,5,4,1,1,4,1,0,NULL,0,1,0,0,0,0,1,1,84
947395,201608,201603,201611,0,5,Professional,Enterprise,1,13,0,9,1,5167,4,2,3,11,0,0,1,0,1,0,1,0,1,1,2,1312
947415,201606,201605,201609,0,1,Essential,Team,1,2,0,6,1,120,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,180
948623,201606,201605,201609,0,1,Essential,Team,1,2,0,6,1,2,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
948901,201604,201603,201607,0,1,Team,Enterprise,2,1,0,11,2,34,7,1,4,0,1,0,NULL,0,0,0,0,0,0,1,0,15
949580,201605,201603,201608,0,2,Essential,Professional,2,4,0,6,1,87,4,1,14,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,120
950108,201605,201604,201608,0,1,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,NULL
950185,201606,201604,201608,0,2,Essential,Professional,2,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
950694,201604,201603,201607,0,1,Team,Professional,1,7,0,0,1,22,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,15
950819,201608,201604,201611,0,4,Essential,Team,1,2,0,6,1,0,4,3,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
951302,201606,201604,201608,0,2,Essential,Team,1,1,0,6,1,7,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,11
951507,201608,201604,201611,0,4,Essential,Team,1,2,0,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
951996,201607,201604,201610,0,3,Team,Professional,1,1,0,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
952797,201606,201605,201609,0,1,Team,Enterprise,2,1,0,5,1,90,4,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,2,548
953377,201608,201603,201610,0,5,Team,Professional,1,2,0,6,1,2064,5,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,1,1023
953558,201608,201603,201611,0,5,Team,Professional,1,13,0,8,1,5166,397,2,3,1,0,0,NULL,0,0,0,1,0,NULL,NULL,0,11519
953845,201604,201603,201607,0,1,Team,Professional,1,2,0,7,1,2,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,22
954416,201605,201604,201608,0,1,Professional,Enterprise,1,2,0,2,4,230,6,5,1,5,1,0,1,0,0,0,0,0,0,1,4,832
955713,201605,201603,201608,0,2,Professional,Enterprise,1,1,0,6,1,319,4,1,1,2,0,0,NULL,0,1,0,0,0,NULL,NULL,0,78
955843,201608,201604,201611,0,4,Essential,Team,1,3,0,6,1,22,4,2,2,2,1,0,NULL,0,1,0,0,0,0,1,1,2
956780,201607,201604,201610,0,3,Essential,Team,1,4,0,6,1,58,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,27
958009,201607,201604,201610,0,3,Professional,Enterprise,1,2,0,4,2,355,4,4,1,0,0,0,NULL,1,1,0,1,0,0,1,1,0
958206,201606,201604,201609,0,2,Team,Professional,1,3,0,1,3,1320,20,1,3,8,1,0,NULL,0,1,0,0,0,1,1,3,279
959546,201607,201604,201609,0,3,Essential,Team,1,1,0,6,1,3,4,2,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
959692,201604,201603,201606,0,1,Professional,Enterprise,1,18,0,0,0,5,5,12,1,0,0,0,NULL,0,1,0,0,0,0,1,1,15
959746,201609,201604,201611,0,5,Essential,Professional,2,2,0,6,1,219,29,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,3057
960430,201605,201604,201607,0,1,Team,Professional,1,1,0,2,1,5,4,1,1,1,0,0,NULL,1,1,0,1,0,NULL,NULL,2,2
960453,201608,201604,201611,0,4,Professional,Enterprise,1,1,0,7,1,499,8,1,219,5,1,0,NULL,0,1,1,1,0,1,1,0,22
960689,201608,201605,201611,0,3,Team,Professional,1,3,0,7,1,2,6,2,1,0,1,0,NULL,0,1,0,0,0,1,1,1,118
961123,201605,201604,201607,0,1,Team,Professional,1,2,0,9,2,25,4,1,1,0,1,0,NULL,0,1,1,1,1,1,1,4,232
961133,201607,201604,201610,0,3,Essential,Team,1,1,0,6,1,536,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,296
961311,201606,201603,201609,0,3,Team,Professional,1,3,0,9,1,407,5,2,6,2,0,0,NULL,0,1,0,1,0,NULL,NULL,1,51
962104,201608,201603,201611,0,5,Professional,Enterprise,1,12,0,6,5,29247,109,8,4,1,0,0,1,1,1,1,0,0,0,1,2,142704
962157,201606,201604,201609,0,2,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
962628,201606,201605,201609,0,1,Team,Professional,1,3,0,7,0,233,4,1,2,1,1,0,NULL,0,0,0,0,0,0,1,6,1062
962843,201608,201604,201610,0,4,Professional,Enterprise,1,1,0,3,3,239,4,2,1,0,0,0,NULL,0,1,0,1,0,NULL,NULL,0,69
962849,201604,201603,201607,0,1,Team,Professional,1,2,0,7,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3116
962900,201604,201603,201607,0,1,Essential,Team,1,4,0,6,1,15,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,42
962922,201608,201603,201611,0,5,Essential,Team,1,7,0,6,1,52,4,1,1,2,0,0,NULL,1,1,0,0,0,NULL,NULL,0,2710
964910,201606,201604,201609,0,2,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,0
965995,201605,201604,201608,0,1,Essential,Team,1,2,0,6,1,49,4,2,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,16
966220,201606,201603,201609,0,3,Regular,Professional,1,7,0,5,1,5024,4,1,1,6,0,0,NULL,0,0,0,0,0,NULL,NULL,0,941
967462,201608,201604,201611,0,4,Team,Professional,1,3,0,7,1,9,4,2,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
967943,201605,201604,201608,0,1,Team,Professional,1,15,0,4,1,6154,67,2,1,0,0,0,NULL,0,1,0,0,0,0,1,1,33466
968040,201607,201603,201610,0,4,Essential,Team,1,7,0,6,1,484,4,17,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,0,65
968281,201607,201605,201610,0,2,Professional,Enterprise,1,2,0,7,1,160,4,1,1,0,0,0,NULL,1,0,0,1,0,NULL,NULL,0,3177
968502,201605,201604,201608,0,1,Team,Professional,1,7,0,6,4,204,9,2,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1416
968503,201608,201604,201611,0,4,Professional,Enterprise,1,3,0,9,2,9,4,1,5,2,1,1,NULL,1,1,1,1,0,1,1,3,NULL
969314,201604,201603,201606,0,1,Team,Enterprise,2,1,0,7,1,5,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,0
970089,201605,201604,201608,0,1,Professional,Enterprise,1,6,0,7,1,7,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,3,36
970761,201606,201604,201609,0,2,Essential,Team,1,1,0,6,1,5467,24,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,736
971472,201605,201604,201608,0,1,Professional,Enterprise,1,1,0,7,1,48,4,1,0,1,1,0,NULL,0,1,0,1,0,0,1,2,406
971564,201606,201604,201608,0,2,Team,Professional,1,1,0,7,2,421,4,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,198
971584,201605,201604,201608,0,1,Team,Enterprise,2,1,0,7,1,2,4,1,3,0,1,0,NULL,0,0,0,0,0,1,1,0,13
972229,201606,201604,201609,0,2,Essential,Professional,2,6,0,6,1,1024,20,3,1,0,0,0,NULL,0,0,0,0,0,0,1,0,62
972861,201608,201604,201611,0,4,Professional,Enterprise,1,1,0,7,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,0,NULL
973692,201607,201605,201610,0,2,Team,Professional,1,5,0,8,1,239,4,5,2,0,1,0,NULL,0,1,0,1,0,0,1,0,205
973757,201608,201604,201611,0,4,Essential,Team,1,5,0,6,1,1365,4,1,0,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
974651,201606,201604,201609,0,2,Essential,Professional,2,1,0,6,1,197,0,1,1,3,0,0,NULL,0,1,0,0,0,NULL,NULL,1,134
974792,201608,201604,201611,0,4,Team,Professional,1,21,0,8,0,353,2,11,9,0,0,0,NULL,0,1,0,1,0,0,1,1,485
974942,201608,201603,201611,0,5,Essential,Team,1,2,0,6,1,260,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,37
975087,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,29,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,7
975659,201607,201604,201610,0,3,Team,Professional,1,5,0,7,1,80,4,3,2,0,1,0,NULL,0,1,0,1,0,0,1,0,18
975837,201608,201604,201610,0,4,Essential,Team,1,4,0,6,1,8,4,1,3,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,132
975988,201608,201604,201611,0,4,Essential,Team,1,1,0,6,1,53,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,207
978744,201607,201605,201610,0,2,Essential,Team,1,1,0,6,1,761,4,1,2,2,1,0,NULL,0,0,0,0,0,0,1,0,308
978766,201608,201605,201611,0,3,Essential,Team,1,1,0,6,1,1007,40,2,1,0,0,0,NULL,0,1,0,1,0,0,1,1,4659
979271,201607,201605,201610,0,2,Essential,Team,1,4,0,6,1,4,4,1,1,1,0,0,NULL,0,1,0,1,0,1,1,1,2
979486,201606,201605,201609,0,1,Essential,Team,1,5,0,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,8
979578,201607,201605,201610,0,2,Professional,Enterprise,1,1,0,7,1,111,33,1,1,0,0,0,NULL,0,1,0,0,0,0,1,3,0
979676,201606,201605,201609,0,1,Essential,Professional,2,1,0,6,1,5,4,1,1,0,0,0,NULL,1,0,0,1,0,NULL,NULL,0,8
980186,201605,201604,201608,0,1,Essential,Team,1,1,0,8,1,195,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,318
982492,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,3,4,1,1,0,1,0,NULL,0,1,0,1,0,0,1,0,NULL
982897,201607,201605,201609,0,2,Essential,Team,1,1,0,6,1,2,17,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,907
982917,201607,201604,201609,0,3,Essential,Team,1,2,0,6,1,1552,5,1,1,2,0,0,NULL,0,1,0,0,0,0,1,1,944
983133,201606,201605,201608,0,1,Essential,Team,1,7,0,6,1,20,4,1,3,1,1,0,NULL,0,1,0,0,0,0,1,1,9
984226,201608,201606,201611,0,2,Essential,Team,1,1,0,6,1,816,4,1,1,1,1,0,NULL,0,1,0,0,0,0,1,0,313
984696,201605,201604,201608,0,1,Team,Professional,1,8,0,7,1,276,4,4,5,5,1,0,NULL,0,0,0,0,0,1,1,2,400
985444,201607,201604,201610,0,3,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,199
986861,201606,201604,201609,0,2,Essential,Team,1,2,0,6,1,114,4,3,1,7,0,0,NULL,1,0,0,0,0,0,1,0,1096
987323,201608,201605,201611,0,3,Team,Professional,1,5,0,2,0,181,2,1,2,0,1,0,NULL,0,1,0,1,0,0,1,2,344
988056,201608,201604,201611,0,4,Essential,Team,1,3,0,6,1,48,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,177
988331,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,6,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,1
988877,201608,201605,201611,0,3,Team,Professional,1,6,0,7,1,1280,4,2,37,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,206
988956,201609,201604,201611,0,5,Team,Professional,1,5,0,7,1,8,4,2,1,0,0,0,NULL,0,0,0,0,0,0,1,1,104
989041,201606,201605,201609,0,1,Professional,Enterprise,1,18,0,14,1,108,4,12,12,2,0,0,1,0,1,0,0,0,NULL,NULL,1,8
990110,201608,201604,201611,0,4,Team,Professional,1,6,0,6,3,1967,137,3,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,5,30180
990242,201607,201605,201609,0,2,Team,Professional,1,7,0,6,1,368,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,1746
991852,201607,201605,201610,0,2,Essential,Team,1,6,0,6,1,7,4,1,1,3,1,0,NULL,0,1,0,0,0,1,1,0,1
993333,201608,201604,201611,0,4,Team,Professional,1,1,0,7,1,151,5,1,109,0,1,0,NULL,0,1,0,0,0,1,1,3,126
994039,201608,201604,201611,0,4,Professional,Enterprise,1,2,0,7,1,1867,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,291
996843,201608,201605,201611,0,3,Team,Professional,1,2,0,8,1,70,5,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,36
996853,201608,201607,201611,0,1,Essential,Team,1,1,0,6,1,1,4,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,1
997335,201608,201606,201611,0,2,Essential,Team,1,3,0,6,1,68,5,2,1,0,1,0,NULL,0,1,0,1,0,1,1,1,257
997337,201607,201606,201610,0,1,Essential,Professional,2,2,0,6,1,4,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,8
997678,201608,201605,201611,0,3,Essential,Professional,2,2,0,6,1,214,4,2,1,0,0,0,NULL,0,1,0,0,0,0,1,1,234
997848,201605,201604,201608,0,1,Team,Professional,1,2,0,7,1,2,4,2,1,0,1,0,NULL,0,0,0,0,0,0,1,0,9
998800,201608,201606,201611,0,2,Essential,Team,1,2,0,6,1,6244,4,1,1,0,1,0,NULL,1,1,0,0,0,0,1,0,0
999079,201607,201605,201610,0,2,Team,Professional,1,4,0,7,1,13,5,1,1,2,1,0,NULL,0,1,0,0,0,0,1,3,60
999736,201608,201606,201611,0,2,Team,Professional,1,1,0,10,1,25,4,1,5,0,0,0,NULL,1,1,0,1,0,0,1,6,24
1000212,201606,201605,201609,0,1,Team,Professional,1,2,0,7,1,8,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,NULL
1000684,201608,201605,201611,0,3,Essential,Team,1,2,0,6,1,190,4,1,1,6,1,0,NULL,1,1,0,0,0,0,1,1,1372
1002058,201608,201606,201611,0,2,Professional,Enterprise,1,1,0,7,1,197,9,1,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,1,562
1002292,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,38,8,2,1,2,1,0,NULL,0,1,0,0,0,1,1,0,110
1002677,201608,201605,201611,0,3,Professional,Enterprise,1,1,0,5,1,16,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,1
1003723,201606,201605,201609,0,1,Team,Professional,1,3,0,7,2,17,4,2,1,0,0,0,NULL,1,1,0,1,0,0,1,1,3
1003949,201607,201606,201610,0,1,Team,Professional,1,3,0,7,2,7,4,1,21,0,1,0,NULL,0,1,0,0,0,0,1,0,73
1004662,201607,201605,201610,0,2,Professional,Enterprise,1,4,0,10,1,200,4,2,1,1,0,0,1,0,1,0,0,0,NULL,NULL,2,208
1005394,201606,201605,201609,0,1,Team,Professional,1,4,0,13,2,149,4,1,3,9,1,0,NULL,0,1,1,1,0,0,1,2,172
1006010,201608,201606,201611,0,2,Essential,Team,1,1,0,7,1,20,4,1,5,1,1,0,NULL,0,1,0,0,0,0,1,1,2
1006032,201608,201606,201611,0,2,Essential,Team,1,2,0,6,1,106,5,1,1,0,1,0,NULL,0,1,0,1,0,0,1,1,264
1006177,201607,201606,201610,0,1,Team,Professional,1,4,0,11,2,338,6,4,217,9,0,0,NULL,1,1,0,0,1,0,1,0,69
1007085,201607,201605,201610,0,2,Team,Professional,1,1,0,7,1,4,6,1,1,3,1,0,NULL,0,0,0,0,0,0,1,0,NULL
1007897,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,162,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,804
1009645,201606,201605,201608,0,1,Essential,Team,1,4,0,1,2,6,4,1,1,3,1,0,NULL,0,1,0,0,0,0,1,0,58
1009709,201606,201605,201609,0,1,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,10
1010541,201609,201606,201611,0,3,Essential,Team,1,1,0,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,19
1010691,201608,201606,201611,0,2,Team,Professional,1,1,0,7,1,6,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,77
1011830,201608,201606,201611,0,2,Essential,Team,1,1,0,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
1011888,201607,201606,201610,0,1,Essential,Team,1,1,0,6,1,4,6,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,2
1012242,201608,201607,201611,0,1,Team,Professional,1,2,0,8,1,162,4,2,1,0,0,0,NULL,0,1,0,1,0,0,1,2,0
1012561,201607,201606,201610,0,1,Essential,Team,1,12,0,6,1,20,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,26
1013266,201608,201605,201611,0,3,Essential,Team,1,1,0,6,1,1129,7,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,41
1013281,201608,201606,201611,0,2,Essential,Team,1,1,0,6,1,15,4,1,1,0,1,0,NULL,1,0,0,0,0,0,1,0,0
1013328,201607,201606,201610,0,1,Essential,Team,1,4,0,6,1,17,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,NULL
1014124,201607,201606,201610,0,1,Professional,Enterprise,1,2,0,5,1,27,4,2,1,2,0,0,NULL,1,1,1,1,0,NULL,NULL,2,2312
1014263,201608,201606,201611,0,2,Essential,Team,1,5,0,6,1,99,10,1,1,2,0,0,NULL,0,1,0,1,0,0,1,0,392
1014574,201607,201606,201610,0,1,Team,Professional,1,5,0,2,1,397,20,1,0,1,0,0,NULL,1,1,0,0,0,NULL,NULL,2,19818
1014916,201608,201606,201611,0,2,Team,Professional,1,7,0,7,1,5,4,7,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,116
1016099,201607,201606,201610,0,1,Team,Professional,1,2,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,245
1016202,201608,201606,201611,0,2,Essential,Team,1,2,0,3,1,37,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,2,532
1016842,201607,201606,201610,0,1,Team,Professional,1,7,0,5,1,8,6,1,5,0,0,0,NULL,0,0,0,0,0,0,1,2,20
1018531,201608,201606,201611,0,2,Team,Professional,1,3,0,7,2,103,4,1,9,2,1,0,NULL,0,0,0,1,0,1,1,1,143
1019176,201608,201607,201611,0,1,Team,Professional,1,1,0,6,1,2,4,2,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,25
1019833,201607,201606,201610,0,1,Professional,Enterprise,1,1,0,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
1020352,201607,201606,201609,0,1,Essential,Team,1,3,0,6,1,4,4,1,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,72
1020383,201607,201606,201610,0,1,Essential,Team,1,6,0,6,1,40,4,1,2,3,0,0,NULL,0,1,0,0,0,NULL,NULL,0,0
1023978,201608,201607,201611,0,1,Team,Professional,1,1,0,7,1,105,4,1,26,1,1,0,NULL,0,1,0,0,0,1,1,1,NULL
1024416,201607,201606,201610,0,1,Team,Professional,1,4,0,6,2,72,7,4,2,1,1,0,NULL,0,1,0,0,0,0,1,4,2208
1025783,201607,201606,201610,0,1,Team,Professional,1,4,0,7,1,16,4,3,1,0,1,0,NULL,0,0,0,0,0,0,1,0,52
1025954,201608,201606,201611,0,2,Team,Professional,1,5,0,15,1,797,14,1,914,3,1,1,1,1,1,1,1,0,1,1,1,111
1026478,201608,201606,201611,0,2,Team,Professional,1,3,0,8,3,26,4,3,1,3,0,0,NULL,0,1,0,0,0,0,1,0,20
