ID,ID,Address,Latitude,Longitude,SalePrice,IsAStudio,Beds,Baths,Size,SizeUnit,LotSize,LotSizeUnit,BuiltInYear,YearOfSale,MonthOfSale,DayOfSale,WeekDayOfSale
498,15163952,"412 Nevada St, San Francisco, CA",37736718,-122411831,0.725,False,2.0,1.0,1150.0,sqft,1750.0,sqft,1916.0,2015,12,8,<built-in method weekday of Timestamp object at 0x109974650>
499,15164106,"4142 Folsom St, San Francisco, CA",37735325,-122413825,1.32,False,2.0,2.0,1156.0,sqft,1750.0,sqft,1996.0,2015,11,12,<built-in method weekday of Timestamp object at 0x1099745d0>
500,15164191,"650 Anderson St, San Francisco, CA",37735368,-122415694,1.05,False,,1.0,1000.0,sqft,1751.0,sqft,1927.0,2015,11,17,<built-in method weekday of Timestamp object at 0x109974550>
501,15164199,"501 Crescent Ave, San Francisco, CA",37735041,-122416045,0.87,True,,,960.0,sqft,1751.0,sqft,1905.0,2015,12,31,<built-in method weekday of Timestamp object at 0x1099744d0>
502,15164877,"4021 Mission St, San Francisco, CA",37733106,-122426556,1.05,False,2.0,1.0,1239.0,sqft,2495.0,sqft,1941.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109974450>
503,15165309,"676 Sweeny St, San Francisco, CA",37730425,-122416758,0.72,False,2.0,1.0,850.0,sqft,2439.0,sqft,1942.0,2015,12,18,<built-in method weekday of Timestamp object at 0x1099743d0>
504,15165568,"47 Colby St, San Francisco, CA",37729916,-122414496,1.04,False,2.0,1.0,1655.0,sqft,2622.0,sqft,1937.0,2015,12,3,<built-in method weekday of Timestamp object at 0x109974350>
505,15165652,"374 Hale St, San Francisco, CA",37731143,-122412404,0.467,False,2.0,1.0,1044.0,sqft,2173.0,sqft,1927.0,2015,12,22,<built-in method weekday of Timestamp object at 0x1099742d0>
506,15165922,"95 Stoneyford Ave, San Francisco, CA",37729425,-122421110,0.91,False,3.0,2.0,1400.0,sqft,2208.0,sqft,1942.0,2016,1,25,<built-in method weekday of Timestamp object at 0x109974250>
507,15165953,"14 Stoneyford Ave, San Francisco, CA",37730923,-122421186,0.65,False,3.0,1.0,1158.0,sqft,2291.0,sqft,1942.0,2016,1,5,<built-in method weekday of Timestamp object at 0x1099741d0>
508,15166004,"26 Stoneybrook Ave, San Francisco, CA",37730479,-122421986,0.7,False,2.0,1.0,862.0,sqft,2151.0,sqft,1942.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109974150>
509,15166222,"387-389 Silver Ave, San Francisco, CA",37728757,-122428615,0.3175,False,,2.0,2750.0,sqft,2491.0,sqft,1910.0,2015,12,29,<built-in method weekday of Timestamp object at 0x1099740d0>
510,15166257,"52 Maynard St, San Francisco, CA",37729024,-122429396,0.9005,False,4.0,3.0,2064.0,sqft,2949.0,sqft,1979.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109974050>
511,15166601,"412 Pioche St, San Francisco, CA",37728074,-122422730,0.71,False,1.0,1.0,890.0,sqft,1097.0,sqft,1942.0,2015,12,7,<built-in method weekday of Timestamp object at 0x109971f50>
512,15167071,"131 Brussels St, San Francisco, CA",37730359,-122406597,1.25,False,4.0,3.0,2269.0,sqft,2761.0,sqft,1916.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109971ed0>
513,15167131,"155 Somerset St, San Francisco, CA",37729580,-122408459,0.975,False,2.0,1.0,1550.0,sqft,3000.0,sqft,1937.0,2015,11,20,<built-in method weekday of Timestamp object at 0x109971e50>
514,15167958,"134 Naples St, San Francisco, CA",37726623,-122427192,0.6475,False,2.0,1.0,1125.0,sqft,2495.0,sqft,1925.0,2015,12,8,<built-in method weekday of Timestamp object at 0x109971dd0>
515,15168004,"130 Vienna St, San Francisco, CA",37726299,-122426347,0.95,False,4.0,3.0,1853.0,sqft,2500.0,sqft,1907.0,2015,12,21,<built-in method weekday of Timestamp object at 0x109971d50>
516,15168015,"180 Vienna St, San Francisco, CA",37725652,-122426836,0.191,False,,1.0,432.0,sqft,2495.0,sqft,1904.0,2015,12,7,<built-in method weekday of Timestamp object at 0x109971cd0>
517,15168186,"888 Peru Ave, San Francisco, CA",37724048,-122423156,0.975,False,4.0,3.0,1590.0,sqft,2375.0,sqft,1931.0,2015,12,8,<built-in method weekday of Timestamp object at 0x109971c50>
518,15168244,"332 Gambier St, San Francisco, CA",37725141,-122421470,0.95,False,3.0,1.0,1435.0,sqft,2996.0,sqft,1910.0,2015,12,7,<built-in method weekday of Timestamp object at 0x109971bd0>
519,15168424,"238 Princeton St, San Francisco, CA",37726682,-122415563,0.97,False,,2.0,2028.0,sqft,2975.0,sqft,1958.0,2015,11,12,<built-in method weekday of Timestamp object at 0x109971b50>
520,15169434,"184 London St, San Francisco, CA",37726328,-122432852,0.52,False,3.0,1.0,750.0,sqft,2495.0,sqft,1910.0,2015,12,9,<built-in method weekday of Timestamp object at 0x109971ad0>
521,15170366,"558 Brussels St, San Francisco, CA",37725076,-122405063,1.0,False,,2.0,1500.0,sqft,,,1971.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109971a50>
522,15170571,"182 Prague St, San Francisco, CA",37719320,-122427198,0.855,False,2.0,1.0,1125.0,sqft,1742.0,sqft,1930.0,2015,11,20,<built-in method weekday of Timestamp object at 0x1099719d0>
523,15170822,"445 Persia Ave, San Francisco, CA",37721458,-122432181,0.95,False,4.0,2.0,1435.0,sqft,2613.0,sqft,1955.0,2015,12,30,<built-in method weekday of Timestamp object at 0x109971950>
524,15171058,"437 London St, San Francisco, CA",37722014,-122435432,0.76,False,2.0,1.0,900.0,sqft,2495.0,sqft,1925.0,2015,12,17,<built-in method weekday of Timestamp object at 0x1099718d0>
525,15171998,"1150 Bowdoin St, San Francisco, CA",37721520,-122409051,0.77,False,3.0,1.0,924.0,sqft,2996.0,sqft,1951.0,2015,11,16,<built-in method weekday of Timestamp object at 0x109971850>
526,15172663,"50 Ankeny St, San Francisco, CA",37719098,-122404078,0.98,False,3.0,3.0,2264.0,sqft,2614.0,sqft,1976.0,2015,12,7,<built-in method weekday of Timestamp object at 0x1099717d0>
527,15172689,"1015 Goettingen St, San Francisco, CA",37719474,-122403272,0.88,False,3.0,2.0,1500.0,sqft,1751.0,sqft,1954.0,2015,12,29,<built-in method weekday of Timestamp object at 0x109971750>
528,15172839,"1132 Goettingen St, San Francisco, CA",37717968,-122403125,0.85,False,4.0,2.5,1586.0,sqft,1742.0,sqft,1947.0,2015,12,15,<built-in method weekday of Timestamp object at 0x1099716d0>
529,15173186,"3524-3526 San Bruno Ave, San Francisco, CA",37717460,-122400260,0.934,False,5.0,2.0,2250.0,sqft,1668.0,sqft,1908.0,2015,11,17,<built-in method weekday of Timestamp object at 0x109971650>
530,15173285,"31 Alpha St, San Francisco, CA",37715264,-122402542,0.05,False,4.0,3.0,2325.0,sqft,2500.0,sqft,1900.0,2015,12,16,<built-in method weekday of Timestamp object at 0x1099715d0>
531,15173423,"187 Tucker Ave, San Francisco, CA",37716222,-122407819,0.639,False,3.0,1.0,1060.0,sqft,2500.0,sqft,1949.0,2015,12,23,<built-in method weekday of Timestamp object at 0x109971550>
532,15173647,"547 Campbell Ave, San Francisco, CA",37715323,-122407298,0.6,False,3.0,1.0,1030.0,sqft,2495.0,sqft,1944.0,2015,12,8,<built-in method weekday of Timestamp object at 0x1099714d0>
533,15173656,"227 Delta St, San Francisco, CA",37715410,-122408311,0.642,False,3.0,1.0,825.0,sqft,1498.0,sqft,1958.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109971450>
534,15173965,"200 Raymond Ave, San Francisco, CA",37713467,-122407091,0.81,False,4.0,3.0,1953.0,sqft,2495.0,sqft,1925.0,2015,11,13,<built-in method weekday of Timestamp object at 0x1099713d0>
535,15174292,"51 Peabody St, San Francisco, CA",37711481,-122406571,0.588,False,,2.0,1525.0,sqft,2639.0,sqft,1940.0,2015,12,22,<built-in method weekday of Timestamp object at 0x109971350>
536,15174728,"660 Naples St, San Francisco, CA",37718376,-122433420,0.2425,False,,1.0,800.0,sqft,2500.0,sqft,1912.0,2015,12,18,<built-in method weekday of Timestamp object at 0x1099712d0>
537,15174828,"666 Athens St, San Francisco, CA",37717609,-122431819,0.678,False,,1.0,1250.0,sqft,2495.0,sqft,1950.0,2015,11,13,<built-in method weekday of Timestamp object at 0x109971250>
538,15175282,"128-130 Cora St, San Francisco, CA",37711288,-122409324,0.023,False,2.0,2.0,832.0,sqft,3646.0,sqft,1917.0,2015,11,10,<built-in method weekday of Timestamp object at 0x1099711d0>
539,15176077,"797 Athens St, San Francisco, CA",37715461,-122432755,0.57,False,2.0,1.0,925.0,sqft,2613.0,sqft,1908.0,2015,11,18,<built-in method weekday of Timestamp object at 0x109971150>
540,15176538,"701 Paris St, San Francisco, CA",37717498,-122437757,1.1,False,4.0,2.0,1990.0,sqft,2500.0,sqft,1928.0,2015,12,10,<built-in method weekday of Timestamp object at 0x1099710d0>
541,15176924,"638 Sawyer St, San Francisco, CA",37709184,-122416225,0.6,False,3.0,2.0,1320.0,sqft,2613.0,sqft,1947.0,2016,1,20,<built-in method weekday of Timestamp object at 0x109971050>
542,15177121,"924 Naples St, San Francisco, CA",37715138,-122435856,0.795,False,3.0,1.0,1500.0,sqft,2509.0,sqft,1919.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10996bf50>
543,15177425,"749 Prague St, San Francisco, CA",37711050,-122432921,0.83,False,,1.0,1250.0,sqft,3127.0,sqft,1925.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10996bed0>
544,15177658,"1012 Saddleback Dr, San Francisco, CA",37709595,-122426935,0.5411,False,3.0,2.0,963.0,sqft,,,1989.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10996be50>
545,15178123,"1143 Naples St, San Francisco, CA",37712673,-122436874,0.95,False,5.0,3.0,3034.0,sqft,3049.0,sqft,1920.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10996bdd0>
546,15178142,"136 Seville St, San Francisco, CA",37711670,-122436488,0.89,False,3.0,2.0,1257.0,sqft,2421.0,sqft,1921.0,2015,12,2,<built-in method weekday of Timestamp object at 0x10996bd50>
547,15178217,"137 Seville St, San Francisco, CA",37711226,-122436500,0.6,False,4.0,1.0,1288.0,sqft,2657.0,sqft,1926.0,2015,12,15,<built-in method weekday of Timestamp object at 0x10996bcd0>
548,15178486,"34 Pope St, San Francisco, CA",37714288,-122441638,0.92,False,4.0,3.0,2083.0,sqft,3000.0,sqft,1991.0,2015,11,30,<built-in method weekday of Timestamp object at 0x10996bc50>
549,15178871,"4 Brumiss Ter, Daly City, CA",37708581,-122451809,0.738,False,,1.0,1446.0,sqft,2108.0,sqft,1927.0,2015,11,17,<built-in method weekday of Timestamp object at 0x10996bbd0>
550,15179059,"681 Morse St, San Francisco, CA",37710979,-122445586,0.0955,False,3.0,1.0,1150.0,sqft,2825.0,sqft,1906.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10996bb50>
551,15179263,"48 Brunswick St, San Francisco, CA",37711962,-122439018,0.92,False,2.0,1.0,1120.0,sqft,1800.0,sqft,1917.0,2016,1,14,<built-in method weekday of Timestamp object at 0x10996bad0>
552,15179361,"1142 Prague St, San Francisco, CA",37710290,-122438850,0.981,True,,2.0,1770.0,sqft,3349.0,sqft,1946.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10996ba50>
553,15179502,"250 Concord St, San Francisco, CA",37710141,-122442063,0.815,False,4.0,3.0,1574.0,sqft,1947.0,sqft,1959.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10996b9d0>
554,15179745,"305 Guttenberg St, San Francisco, CA",37709222,-122442361,0.828,False,4.0,2.5,1655.0,sqft,1960.0,sqft,1964.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10996b950>
555,15179953,"4475 24th St APT 2, San Francisco, CA",37750616,-122442268,0.8395,False,2.0,1.0,837.0,sqft,,,1976.0,2015,12,8,<built-in method weekday of Timestamp object at 0x10996b8d0>
556,15180236,"168 Jersey St, San Francisco, CA",37751043,-122428983,5.7,False,4.0,4.5,1140.0,sqft,2848.0,sqft,1900.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10996b850>
557,15180636,"1069 Capp St, San Francisco, CA",37749612,-122416789,1.68,True,,,3140.0,sqft,3737.0,sqft,1900.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10996b7d0>
558,15180778,"3709 25th St, San Francisco, CA",37750214,-122423153,1.38,False,2.0,1.0,1160.0,sqft,750.0,sqft,1925.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10996b750>
559,15180783,"430 Fair Oaks St, San Francisco, CA",37749725,-122424094,2.29,False,4.0,3.0,2678.0,sqft,,,1911.0,2015,12,10,<built-in method weekday of Timestamp object at 0x10996b6d0>
560,15180812,"1257 Dolores St # A, San Francisco, CA",37749335,-122424491,0.86,False,1.0,1.0,950.0,sqft,,,1910.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10996b650>
561,15180820,"1188-1192 Dolores St, San Francisco, CA",37750404,-122425418,1.05,False,3.0,2.0,4650.0,sqft,2848.0,sqft,1909.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10996b5d0>
562,15181090,"720-722 Clipper St, San Francisco, CA",37748866,-122440925,1.5,False,5.0,4.0,3202.0,sqft,2581.0,sqft,1976.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10996b550>
563,15181104,"4647 25th St, San Francisco, CA",37749075,-122441235,1.45,False,3.0,2.5,2041.0,sqft,,,1978.0,2015,12,22,<built-in method weekday of Timestamp object at 0x10996b4d0>
564,15181209,"1001 Diamond St # 1001A, San Francisco, CA",37749461,-122435844,3.1,False,3.0,2.0,2032.0,sqft,1913.0,sqft,1892.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10996b450>
565,15181250,"4069 25th St, San Francisco, CA",37749628,-122430985,4.1,False,5.0,1.5,1837.0,sqft,2848.0,sqft,1905.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10996b3d0>
566,15181449,"267 Clipper St, San Francisco, CA",37748821,-122430969,1.73,False,3.0,1.0,1310.0,sqft,2613.0,sqft,1900.0,2015,11,30,<built-in method weekday of Timestamp object at 0x10996b350>
567,15182002,"1454-1456 Church St, San Francisco, CA",37747482,-122427310,1.51,False,,1.0,1416.0,sqft,1916.0,sqft,1923.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10996b2d0>
568,15182023,"1381 Sanchez St, San Francisco, CA",37747076,-122428941,2.6,False,4.0,3.0,2000.0,sqft,1999.0,sqft,1900.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10996b250>
569,15182288,"74 Newburg St, San Francisco, CA",37745818,-122434713,2.25,False,4.0,2.0,1625.0,sqft,1598.0,sqft,1941.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10996b1d0>
570,15182315,"567 27th St # 3, San Francisco, CA",37746306,-122432752,1.4,False,3.0,2.0,1600.0,sqft,,,1989.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10996b150>
571,15182629,"164-166 28TH St, San Francisco, CA",37745582,-122426143,0.675,False,,3.0,1775.0,sqft,2850.0,sqft,1905.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10996b0d0>
572,15182773,"562 28th St, San Francisco, CA",37745064,-122434729,4.35,False,4.0,4.0,3766.0,sqft,2848.0,sqft,1909.0,2015,11,18,<built-in method weekday of Timestamp object at 0x10996b050>
573,15182794,"647 Duncan St, San Francisco, CA",37745402,-122434331,0.873529,False,2.0,2.0,1400.0,sqft,2850.0,sqft,1938.0,2015,11,13,<built-in method weekday of Timestamp object at 0x109944f50>
574,15183460,"68 30TH St, San Francisco, CA",37742601,-122422378,1.06,False,,3.0,2800.0,sqft,3049.0,sqft,1908.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109944ed0>
575,15183723,"1793 Sanchez St, San Francisco, CA",37740271,-122428447,2.26,False,4.0,4.0,2110.0,sqft,3123.0,sqft,1900.0,2015,11,10,<built-in method weekday of Timestamp object at 0x109944e50>
576,15183874,"126-128 Randall St, San Francisco, CA",37739965,-122426166,1.1,False,5.0,4.0,2430.0,sqft,2500.0,sqft,1986.0,2015,12,15,<built-in method weekday of Timestamp object at 0x109944dd0>
577,15183908,"1759-1761 Dolores St, San Francisco, CA",37741487,-122423862,1.65,True,,,1820.0,sqft,1306.0,sqft,1910.0,2015,11,12,<built-in method weekday of Timestamp object at 0x109944d50>
578,15183957,"112 Chenery St, San Francisco, CA",37739540,-122425828,1.68,False,3.0,2.0,1235.0,sqft,1742.0,sqft,1927.0,2015,11,13,<built-in method weekday of Timestamp object at 0x109944cd0>
579,15184501,"1231 Bosworth St, San Francisco, CA",37735495,-122441225,0.899,False,1.0,1.0,600.0,sqft,2661.0,sqft,1910.0,2015,12,23,<built-in method weekday of Timestamp object at 0x109944c50>
580,15184555,"382 Surrey St, San Francisco, CA",37735936,-122438508,1.9,False,3.0,2.5,1625.0,sqft,2953.0,sqft,1966.0,2015,12,24,<built-in method weekday of Timestamp object at 0x109944bd0>
581,15184575,"2576 Diamond St, San Francisco, CA",37737683,-122434960,1.26,False,2.0,2.0,878.0,sqft,2500.0,sqft,1906.0,2015,12,16,<built-in method weekday of Timestamp object at 0x109944b50>
582,15184648,"2563 Diamond St, San Francisco, CA",37737921,-122434410,1.9,False,3.0,2.0,1885.0,sqft,2500.0,sqft,1950.0,2015,11,30,<built-in method weekday of Timestamp object at 0x109944ad0>
583,15184744,"2 College Ter, San Francisco, CA",37734448,-122425856,1.13,False,2.0,2.0,1606.0,sqft,1716.0,sqft,1915.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109944a50>
584,15185002,"3001 Castro St, San Francisco, CA",37735783,-122432356,1.7,False,4.0,3.0,2755.0,sqft,2657.0,sqft,1927.0,2015,12,21,<built-in method weekday of Timestamp object at 0x1099449d0>
585,15185003,"283 Bemis St, San Francisco, CA",37735807,-122432190,2.15,False,4.0,3.0,2020.0,sqft,2500.0,sqft,1938.0,2015,12,10,<built-in method weekday of Timestamp object at 0x109944950>
586,15185004,"277 Bemis St, San Francisco, CA",37735850,-122432123,1.15,False,2.0,1.0,950.0,sqft,2495.0,sqft,1956.0,2015,11,20,<built-in method weekday of Timestamp object at 0x1099448d0>
587,15185372,"2711 Diamond St, San Francisco, CA",37735889,-122434112,0.142,False,,1.0,1022.0,sqft,2012.0,sqft,1900.0,2015,12,14,<built-in method weekday of Timestamp object at 0x109944850>
588,15185668,"130 Chilton Ave, San Francisco, CA",37733610,-122437073,1.06,False,2.0,1.0,728.0,sqft,2500.0,sqft,1925.0,2015,11,23,<built-in method weekday of Timestamp object at 0x1099447d0>
589,15185909,"55 Mangels Ave, San Francisco, CA",37732880,-122438822,1.45,False,3.0,2.0,1480.0,sqft,2613.0,sqft,1957.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109944750>
590,15186111,"106 Circular Ave, San Francisco, CA",37731109,-122438211,0.728,False,2.0,1.0,1064.0,sqft,2178.0,sqft,1941.0,2015,12,4,<built-in method weekday of Timestamp object at 0x1099446d0>
591,15186139,"163 Monterey Blvd, San Francisco, CA",37731291,-122438902,1.28,False,3.0,2.0,1476.0,sqft,2809.0,sqft,1939.0,2015,12,16,<built-in method weekday of Timestamp object at 0x109944650>
592,15186444,"80 Danton St, San Francisco, CA",37731080,-122432626,1.61,False,3.0,3.0,2000.0,sqft,2500.0,sqft,1906.0,2015,11,23,<built-in method weekday of Timestamp object at 0x1099445d0>
593,15186758,"70 Cotter St, San Francisco, CA",37728033,-122434204,0.85,False,3.0,1.0,1290.0,sqft,2613.0,sqft,1909.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109944550>
594,15186904,"1257 Alemany Blvd, San Francisco, CA",37730019,-122432126,1.06,False,4.0,3.0,2133.0,sqft,2247.0,sqft,1929.0,2015,11,24,<built-in method weekday of Timestamp object at 0x1099444d0>
595,15186967,"344 Moncada Way, San Francisco, CA",37729763,-122469902,1.42,False,2.0,1.0,1778.0,sqft,5510.0,sqft,1925.0,2015,12,16,<built-in method weekday of Timestamp object at 0x109944450>
596,15187023,"501 Junipero Serra Blvd, San Francisco, CA",37728731,-122471256,1.7,False,4.0,2.0,2327.0,sqft,9147.0,sqft,1924.0,2015,11,23,<built-in method weekday of Timestamp object at 0x1099443d0>
597,15187172,"255 Corona St, San Francisco, CA",37726278,-122467069,2.1,False,3.0,3.0,3027.0,sqft,8276.0,sqft,1922.0,2015,11,12,<built-in method weekday of Timestamp object at 0x109944350>
598,15187751,"1146 Capitol Ave, San Francisco, CA",37722710,-122458890,1.01,False,4.0,4.0,1717.0,sqft,2809.0,sqft,1922.0,2015,12,16,<built-in method weekday of Timestamp object at 0x1099442d0>
599,15188028,"229 Lee Ave, San Francisco, CA",37722358,-122454450,0.2275,False,,2.0,2298.0,sqft,4316.0,sqft,1905.0,2015,12,7,<built-in method weekday of Timestamp object at 0x109944250>
600,15188066,"44 Holloway Ave, San Francisco, CA",37722072,-122453855,0.6385,False,2.0,1.0,878.0,sqft,2500.0,sqft,1901.0,2015,11,18,<built-in method weekday of Timestamp object at 0x1099441d0>
601,15188349,"1988 Alemany Blvd, San Francisco, CA",37720440,-122439690,0.86,False,3.0,1.0,1466.0,sqft,1646.0,sqft,1939.0,2015,12,30,<built-in method weekday of Timestamp object at 0x109944150>
602,15188382,"1145 Cayuga Ave, San Francisco, CA",37719885,-122441105,1.05,False,3.0,1.0,1590.0,sqft,2178.0,sqft,1941.0,2015,12,30,<built-in method weekday of Timestamp object at 0x1099440d0>
603,15188390,"1119 Cayuga Ave, San Francisco, CA",37720370,-122440519,0.925,False,,1.0,1188.0,sqft,2448.0,sqft,1939.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109944050>
604,15188851,"154 Tara St, San Francisco, CA",37720786,-122449193,0.8,False,4.0,3.0,1100.0,sqft,2600.0,sqft,1940.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10994bf50>
605,15188921,"158 Howth St, San Francisco, CA",37721467,-122450821,0.85,False,4.0,3.0,995.0,sqft,2613.0,sqft,1925.0,2015,12,14,<built-in method weekday of Timestamp object at 0x10994bed0>
606,15189028,"111 Harold Ave, San Francisco, CA",37720294,-122453327,0.72,False,2.0,1.0,1087.0,sqft,1742.0,sqft,1947.0,2016,1,11,<built-in method weekday of Timestamp object at 0x10994be50>
607,15189406,"178 Jules Ave, San Francisco, CA",37721438,-122460928,0.8215,False,3.0,1.0,1350.0,sqft,2809.0,sqft,1946.0,2015,12,24,<built-in method weekday of Timestamp object at 0x10994bdd0>
608,15190222,"414 Shields St, San Francisco, CA",37718115,-122466560,0.835,False,2.0,1.0,781.0,sqft,2495.0,sqft,1946.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10994bd50>
609,15190654,"549 Grafton Ave, San Francisco, CA",37719852,-122459013,0.78,False,2.0,1.0,1092.0,sqft,2475.0,sqft,1915.0,2015,11,24,<built-in method weekday of Timestamp object at 0x10994bcd0>
610,15190928,"284 Howth St, San Francisco, CA",37719944,-122451772,0.718,False,2.0,1.0,1280.0,sqft,2247.0,sqft,1930.0,2015,11,10,<built-in method weekday of Timestamp object at 0x10994bc50>
611,15191017,"229 Tara St, San Francisco, CA",37719518,-122449364,0.89,False,3.0,1.0,2050.0,sqft,2639.0,sqft,1931.0,2015,11,13,<built-in method weekday of Timestamp object at 0x10994bbd0>
612,15191082,"378 Mount Vernon Ave, San Francisco, CA",37718357,-122447720,0.901,False,2.0,1.0,1210.0,sqft,2199.0,sqft,1939.0,2015,12,4,<built-in method weekday of Timestamp object at 0x10994bb50>
613,15191102,"267 Niagara Ave, San Francisco, CA",37718471,-122445671,0.8815,False,2.0,1.0,1250.0,sqft,2178.0,sqft,1931.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10994bad0>
614,15191204,"56 Restani Way, San Francisco, CA",37718088,-122443457,0.81,False,,2.0,1540.0,sqft,2356.0,sqft,1954.0,2015,12,18,<built-in method weekday of Timestamp object at 0x10994ba50>
615,15191699,"55 Mount Vernon Ave, San Francisco, CA",37715268,-122443871,0.75,False,,1.0,930.0,sqft,1912.0,sqft,1925.0,2015,12,7,<built-in method weekday of Timestamp object at 0x10994b9d0>
616,15191721,"166 Del Monte St, San Francisco, CA",37715044,-122444755,0.775,False,2.0,1.0,977.0,sqft,3049.0,sqft,1926.0,2016,1,22,<built-in method weekday of Timestamp object at 0x10994b950>
617,15192245,"268 Thrift St, San Francisco, CA",37717704,-122461487,0.75,False,2.0,1.0,1000.0,sqft,3049.0,sqft,1953.0,2015,11,25,<built-in method weekday of Timestamp object at 0x10994b8d0>
618,15192331,"265 Thrift St, San Francisco, CA",37717181,-122461318,0.7,False,,2.0,2529.0,sqft,4499.0,sqft,1909.0,2015,12,11,<built-in method weekday of Timestamp object at 0x10994b850>
619,15192431,"188 Montana St, San Francisco, CA",37716834,-122458657,0.58,False,2.0,1.0,1173.0,sqft,2613.0,sqft,1907.0,2015,12,1,<built-in method weekday of Timestamp object at 0x10994b7d0>
620,15192647,"2670 San Jose Ave, San Francisco, CA",37714831,-122451887,0.756,False,3.0,1.0,1001.0,sqft,2613.0,sqft,1949.0,2015,12,23,<built-in method weekday of Timestamp object at 0x10994b750>
621,15192957,"601 Capitol Ave, San Francisco, CA",37715924,-122459257,0.8,False,4.0,2.0,2008.0,sqft,3428.0,sqft,1977.0,2016,1,11,<built-in method weekday of Timestamp object at 0x10994b6d0>
622,15193738,"400 Head St, San Francisco, CA",37714440,-122464169,0.7,False,2.0,1.0,1162.0,sqft,1742.0,sqft,1946.0,2015,11,16,<built-in method weekday of Timestamp object at 0x10994b650>
623,15193805,"270 Bright St, San Francisco, CA",37715614,-122463238,0.75,False,2.0,1.0,1010.0,sqft,2500.0,sqft,1928.0,2016,1,8,<built-in method weekday of Timestamp object at 0x10994b5d0>
624,15193859,"265 Minerva St, San Francisco, CA",37715491,-122461202,0.659,False,2.0,1.5,967.0,sqft,3123.0,sqft,1940.0,2015,11,12,<built-in method weekday of Timestamp object at 0x10994b550>
625,15194192,"169 Whipple Ave, San Francisco, CA",37711724,-122449278,0.8,False,3.0,1.0,1200.0,sqft,2495.0,sqft,1928.0,2015,11,27,<built-in method weekday of Timestamp object at 0x10994b4d0>
626,15194725,"38 Sadowa St, San Francisco, CA",37712576,-122455284,0.72,False,3.0,2.5,1360.0,sqft,2250.0,sqft,1910.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10994b450>
627,15194972,"174 Victoria St, San Francisco, CA",37713859,-122465018,0.72,False,3.0,1.0,984.0,sqft,2495.0,sqft,1940.0,2015,12,9,<built-in method weekday of Timestamp object at 0x10994b3d0>
628,15195039,"154 Arch St, San Francisco, CA",37713502,-122466810,0.906667,False,5.0,3.0,1900.0,sqft,2613.0,sqft,1940.0,2015,12,24,<built-in method weekday of Timestamp object at 0x10994b350>
629,15195183,"3916 Alemany Blvd, San Francisco, CA",37711527,-122467755,0.4,False,3.0,2.0,1300.0,sqft,2553.0,sqft,1941.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10994b2d0>
630,15195221,"124 Saint Charles Ave, San Francisco, CA",37711739,-122469627,0.75,False,3.0,2.0,1305.0,sqft,3497.0,sqft,1938.0,2015,12,30,<built-in method weekday of Timestamp object at 0x10994b250>
631,15195552,"954 Huron Ave, San Francisco, CA",37709825,-122452818,0.635,False,1.0,1.0,805.0,sqft,2674.0,sqft,1908.0,2015,12,16,<built-in method weekday of Timestamp object at 0x10994b1d0>
632,15195675,"115 Sickles Ave, San Francisco, CA",37709197,-122453677,0.765,False,3.0,1.0,1750.0,sqft,1999.0,sqft,1913.0,2015,11,20,<built-in method weekday of Timestamp object at 0x10994b150>
